721,723,723,723,723,723,723,723,723,723,723,723,723,723,723,724,723,723,723,723,723,838,699,699,699,699,699,699,699,699,699,699
749,779,779,779,779,779,779,779,779,779,779,779,779,779,779,752,779,779,615,779,779,834,699,699,699,699,699,699,699,699,699,699
749,779,779,779,779,779,779,779,779,779,779,779,779,779,779,752,779,779,779,779,779,834,699,699,699,699,699,699,699,699,699,699
749,779,779,779,503,615,615,779,779,779,779,779,779,779,503,752,779,779,779,779,779,834,699,699,699,699,699,699,699,699,699,699
749,779,779,615,779,779,779,779,779,779,779,779,503,779,779,752,779,779,615,779,779,834,699,699,699,699,699,699,699,699,699,699
749,779,779,779,779,779,779,779,779,779,779,779,779,779,779,727,862,862,863,779,779,837,725,725,725,725,725,725,725,725,725,726
749,779,779,779,779,779,615,615,615,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,754
749,779,779,779,779,779,779,779,615,779,779,779,779,615,615,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,754
749,779,779,779,615,779,779,779,779,779,779,779,779,779,779,779,779,779,779,503,779,779,779,779,779,779,779,779,615,779,779,754
749,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,615,779,779,779,779,779,779,779,754
749,779,615,615,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,503,754
749,779,779,779,779,779,779,779,503,779,779,779,503,503,779,779,779,779,779,613,615,779,779,779,779,779,779,779,779,779,779,754
749,779,779,889,890,890,867,779,779,779,779,779,779,779,779,779,503,779,613,613,613,779,779,779,779,779,779,779,779,779,779,754
749,779,779,779,779,779,811,779,779,779,779,779,779,779,779,779,779,779,779,613,779,779,779,779,779,889,890,890,890,890,890,891
749,779,779,779,779,779,811,779,779,779,779,779,779,779,779,779,779,779,779,613,615,615,779,779,779,779,779,779,779,779,779,754
749,779,779,779,779,779,811,779,503,503,779,779,779,503,503,779,779,779,779,779,779,779,779,779,615,779,779,503,779,779,779,754
749,779,779,779,779,779,811,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,754
833,834,834,834,834,834,839,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,838
